.,NULL,,
..,,,
...,NULL,,
.,NULL,,
CHUFFI,CHUFFI,,
CLEAR,CLEAR,,
QUINTA AVO,QUINTA AVO,,
SEB,SEB,,
RAMIREZ,RAMIREZ,,
LEXAR,LEXAR,,
D'AVO,D'AVO,,
ORVAL,ORVAL,,
EL TAJ,EL TAJ,,
VIVAT,VIVAT,,
PROBAR,PROBAR,,
INFUSION,INFUSION,,
DONA OLIVA,DONA OLIVA,,
BOUVARD,BOUVARD,,
LIZI'S,LIZI'S,,
XXX,XXX,,
LESAFFRE,LESAFFRE,,
MEME GEORG,MEME GEORG,,
GARDEL,GARDEL,,
A MODO MIO,A MODO MIO,,
DOM DUARTE,DOM DUARTE,,
MAUREL,MAUREL,,
GALLO,GALLO,,
LA COCA,LA COCA,,
DON MIGUEL,DON MIGUEL,,
YUM YUM,YUM YUM,,
L'OR EXPR.,L'OR EXPR.,,
CACAROLA,CACAROLA,,
PINTO,PINTO,,
FLUFF,FLUFF,,
PORC 71,PORC 71,,
CRAVENCO,CRAVENCO,,
VETOCANIS,VETOCANIS,,
XLTECH,XLTECH,,
..,,,
...,NULL,,
.,NULL,,
FRUISS BIO,FRUISS BIO,,
PAR'MIL,PAR'MIL,,
FRANCETTE,FRANCETTE,,
PAULETTE,PAULETTE,,
DIVERSEYL,DIVERSEYL,,
CAROLA,CAROLA,,
VARICHON,VARICHON,,
PURE LEAF,PURE LEAF,,
VIEILLE AB,VIEILLE AB,,
SOLEADA,SOLEADA,,
CARREL,CARREL,,
WOW,WOW,,
SULTANA,SULTANA,,
MFP POULAI,MFP POULAI,,
PLEIN FRUI,PLEIN FRUI,,
NOVASTYL,NOVASTYL,,
..,,,
...,NULL,,
.,NULL,,
GOUTERS MAG,GOUTERS MAG,,
MEDITERRANE,MEDITERRANE,,
INTERSNACK ,INTERSNACK ,,
GRAND COMPT,GRAND COMPT,,
JDE FR SAS,JDE FR SAS,,
BRULERIE HA,BRULERIE HA,,
L'OR,L'OR ,,
DRINKYZ ALT,DRINKYZ ALT,,
CARRE SUISS,CARRE SUISS,,
LA PATELIERE,LA PATELIERE,,
YARDEN JUS ,YARDEN JUS ,,
NUTRITION &,NUTRITION &,,
NUTRITION & SANTE,NUTRITION & SANTE,,
DR SCHAR FR,DR SCHAR FR,,
AGRIBERIA S,AGRIBERIA S,,
CAMARGUE PR,CAMARGUE PR,,
SDV ,SDV ,,
SAFIA SAS,SAFIA SAS,,
SOUFFLET,SOUFFLET,,
CARGILL OIL,CARGILL OIL,,
TRAM,TRAM,,
GEORGELIN C,GEORGELIN C,,
APICULTEURS ASSOCIES,APICULTEURS ASSOCIES,,
CONSERVERI ,CONSERVERI ,,
NUTRISCIENCE,NUTRISCIENCE,,
VIARD CIDRE,VIARD CIDRE,,
BAVARIA FRA,BAVARIA FRA,,
CSR SA,CSR SA,,
BREAVOINE M,BREAVOINE M,,
DIFCOM,DIFCOM,,
BRASSERIE G,BRASSERIE G,,
ASAHI UK LI,ASAHI UK LI,,
 EN, EN,,
INTERNATION,INTERNATION,,
CAVES DE GR,CAVES DE GR,,
GRATIEN MEY,GRATIEN MEY,,
CHATEAU MON FERAY,CHATEAU MON FERAY,,
CLAEYSSENS ,CLAEYSSENS ,,
VEDRENNE PA,VEDRENNE PA,,
LA MARTINIQUE,LA MARTINIQUE,,
DIS,DIS,,
MHD MOET HE,MHD MOET HE,,
MAISON DU WHISKY,MAISON DU WHISKY,,
MALHER BESS,MALHER BESS,,
ROTHSCHILD ,ROTHSCHILD ,,
MIBELLE GRO,MIBELLE GRO,,
RECKITT-BEN,RECKITT-BEN,,
CRISTALINAS,CRISTALINAS,,
SCA HYGIENE,SCA HYGIENE,,
FAST BEAUTY,FAST BEAUTY,,
PUBLI EMBAL,PUBLI EMBAL,,
SOPANO,SOPANO,,
PLAST EMBAL,PLAST EMBAL,,
DEREN ET CI,DEREN ET CI,,
SABERT EURO,SABERT EURO,,
NATURE & CI,NATURE & CI,,
COSTA MEERS,COSTA MEERS,,
TOMDIS,TOMDIS,,
CELTIGEL,CELTIGEL,,
FOO,FOO,,
OUIFOODS,OUIFOODS,,
ROLPH AND R,ROLPH AND R,,
PASQUIER GI,PASQUIER GI,,
ANGELYS L,ANGELYS L,,
TERRES BLEU,TERRES BLEU,,
FRIGEXQUIS,FRIGEXQUIS,,
GLACIERE NA,GLACIERE NA,,
BIONATIS,BIONATIS,,
BIOFOURNIL,BIOFOURNIL,,
GRAIN D'OR ,GRAIN D'OR ,,
ALTERFOODIE,ALTERFOODIE,,
CHARLES & ALICE,CHARLES & ALICE,,
JFD JUS FRA,JFD JUS FRA,,
SOUPOLOGIE ,SOUPOLOGIE ,,
CIPF CODIPA,CIPF CODIPA,,
SAPRESTI TR,SAPRESTI TR,,
MONTERRAT R,MONTERRAT R,,
KING SEA FO,KING SEA FO,,
MYTILIMER P,MYTILIMER P,,
GALLIANCE V,GALLIANCE V,,
DELMOND FOI,DELMOND FOI,,
LOEUL PIRIOT,LOEUL PIRIOT,,
COOPERL ARC,COOPERL ARC,,
DEBROAS SAU,DEBROAS SAU,,
FOOD IMPACT,FOOD IMPACT,,
NAIVE FOOD,NAIVE FOOD,,
GOURMETS DE,GOURMETS DE,,
MATOCQ FROM,MATOCQ FROM,,
AFFINIA LAC,AFFINIA LAC,,
BRIOCHE ET ,BRIOCHE ET ,,
LIGHTBODY E,LIGHTBODY E,,
CHOCOLATREE,CHOCOLATREE,,
ETS DURU,ETS DURU,,
NATURA FOOD,NATURA FOOD,,
ANECOOP France,ANECOOP France,,
..,,,
...,NULL,,
.,NULL,,
NESQUICK,NESQUICK,,
FRUISS SS,FRUISS SS,,
OTIO,OTIO,,
BARBIER,BARBIER,,
MA TRADITI,MA TRADITI,,
RICORE,RICORE,,
CAFE ROY E,CAFE ROY E,,
OR ESPRESS,OR ESPRESS,,
CAFE ROY D,CAFE ROY D,,
PICUEZO,PICUEZO,,
VELOUR NR,VELOUR NR,,
FOSS,FOSS,,
VALS,VALS,,
RHUM HSE,RHUM HSE,,
GLOSS,GLOSS,,
..,,,
...,NULL,,
.,NULL,,
FR.CHERBLA,FR.CHERBLA,,
BIO,BIO,,
DOLCE GUST,DOLCE GUST,,
MONTFLEURI,MONTFLEURI,,
CREPE BROC,CREPE BROC,,
NESTLE LAI,NESTLE LAI,,
HOME EQUIP,HOME EQUIP,,
S. COMPRIS,S. COMPRIS,,
KAMBIO,KAMBIO,,
COSTES,COSTES,,
LIPTON ESP,LIPTON ESP,,
BAIKO,BAIKO,,
LCS MICELL,LCS MICELL,,
PEGUET SAV,PEGUET SAV,,
H.RAFFIN,H.RAFFIN,,
BARMON'S,BARMON'S,,
BIONADE,BIONADE,,
BIONAT,BIONAT,,
LES FAYES,LES FAYES,,
CAFE ROY S,CAFE ROY S,,
ERSTEIN,ERSTEIN,,
M.COLOMBUS,M.COLOMBUS,,
BEYOND,BEYOND,,
KERGUILLET,KERGUILLET,,
MORIN,MORIN,,
NAT.OCEANE,NAT.OCEANE,,
SIMOS,SIMOS,,
BONTA DIVI,BONTA DIVI,,
LCS AGE UL,LCS AGE UL,,
MAES,MAES,,
GD SALOIR,GD SALOIR,,
GINGER BEE,GINGER BEE,,
TWINNINGS,TWINNINGS,,
TEMPLE OR,TEMPLE OR,,
SOJABIO,SOJABIO,,
BRESSANE,BRESSANE,,
F.COLLET,F.COLLET,,
PECHALOU,PECHALOU,,
..,,,
...,NULL,,
.,NULL,,
