"RAYNAL ET ROQUELAURE","RAYNAL ET ROQUELAURE"
"JEAN MARTIN","JEAN MARTIN"
"CANDIA B","CANDIA B"
"BBB SARL","BBB SARL"
"PEPSICO","PEPSICO"
"GEYER FRERE","GEYER FRERE"
"I DEAL","I DEAL"
"PLEIN FRUIT","PLEIN FRUIT"
"BAVARIA FRANCE","BAVARIA FRANCE"
"BRASSERIE D","BRASSERIE D"
"AB INBEV FR","AB INBEV FR"
"PARIS STORE DISTRIB","PARIS STORE DISTRIB"
"E.M.VELLEMI","E.M.VELLEMI"
"BOUBEE JOHANES","BOUBEE JOHANES"
"DVP","DVP"
"LES CAVES P","LES CAVES P"
"FERNET BRANC","FERNET BRANC"
"WILLIAM PITTERS.","WILLIAM PITTERS."
"CSF","CSF"
"C?UR CHAUFFE","C?UR CHAUFFE"
"DOMAINE BELLEVUE","DOMAINE BELLEVUE"
"FRANCE LIQUEUR","FRANCE LIQUEUR"
"GLENKINCHIE","GLENKINCHIE"
"WARENGHEM","WARENGHEM"
"PROCTER & GAMBLE","PROCTER & GAMBLE"
"WINGO","WINGO"
"PROVENCE ORAP","PROVENCE ORAP"
"KIMBERLY CLARKE","KIMBERLY CLARKE"
"JEAN LOUIS DAVID","JEAN LOUIS DAVID"
"ARC","ARC"
"FRANCE DAY","FRANCE DAY"
"PIZZA MANOSQUE","PIZZA MANOSQUE"
"SAS PAM","SAS PAM"
"ZEN&SS GLUE","ZEN&SS GLUE"
"FRANCAISE DE GASTRONOMIE RESTA","FRANCAISE DE GASTRONOMIE RESTA"
"GIMBERT OCEAN","GIMBERT OCEAN"
"TRAITEUR CORNOUAILLES","TRAITEUR CORNOUAILLES"
"BIONOOR","BIONOOR"
"AGRISTO","AGRISTO"
"MOY PARK FR","MOY PARK FR"
"JEUNE MONTA","JEUNE MONTA"
"AJINOMOTO F","AJINOMOTO F"
"COUP DE FOOD","COUP DE FOOD"
"H?AGEN-DAZS","H?AGEN-DAZS"
"OTANTIC","OTANTIC"
"SARL TAGLAB","SARL TAGLAB"
"VANDEMOORTE","VANDEMOORTE"
"LABORATOIRE","LABORATOIRE"
"VANDEMOORTELLE","VANDEMOORTELLE"
"DANONINO","DANONINO"
"PETIT GERVAIS","PETIT GERVAIS"
"LAITERIE KE","LAITERIE KE"
"NOSSA FRUIT","NOSSA FRUIT"
"LAITERIE LA","LAITERIE LA"
"NATURE BIO","NATURE BIO"
"LE SOJAMI","LE SOJAMI"
"GRANS JURY","GRANS JURY"
"CRUDI D'ITA","CRUDI D'ITA"
"LE POTAGER ","LE POTAGER "
"GRAND JURY TOUT PR?T","GRAND JURY TOUT PR?T"
"CARREFOUR BON APPETIT JUNIOR","CARREFOUR BON APPETIT JUNIOR"
"CARREFOUR F BAP JUNIOR","CARREFOUR F BAP JUNIOR"
"FJORD KING","FJORD KING"
"NATURE OCEANE","NATURE OCEANE"
"ELIVIA SAS","ELIVIA SAS"
"JEAN  FLOCH","JEAN  FLOCH"
"MFP","MFP"
"MFP POULAILLER","MFP POULAILLER"
"APC FOOD SP","APC FOOD SP"
"DUCALE CHIP","DUCALE CHIP"
"CHARCUTERIE","CHARCUTERIE"
"FINCA DEL J","FINCA DEL J"
"SPECIALITES","SPECIALITES"
"GRAND SALOIR","GRAND SALOIR"
"COOP LAITIERE","COOP LAITIERE"
"CHEVENET SN","CHEVENET SN"
"PCB CREATION","PCB CREATION"
"CAMA SERVIC","CAMA SERVIC"
"TROPIC APERO","TROPIC APERO"
"SMACKS","SMACKS"
"RICE KRISP","RICE KRISP"
"WIKE FARMS","WIKE FARMS"
"SIGDAL","SIGDAL"
"CLUSTER CE","CLUSTER CE"
"CRUNCH.MUE","CRUNCH.MUE"
"COCO POPS","COCO POPS"
"BELM.CAP","BELM.CAP"
"RACHEL'S H","RACHEL'S H"
"FROSTIES","FROSTIES"
"MIEL POPS","MIEL POPS"
"GALLER","GALLER"
"COTE MIEL","COTE MIEL"
"CORN FLAKE","CORN FLAKE"
"MULIN BESA","MULIN BESA"
"MORNFLAKE","MORNFLAKE"
"SPEYSIDE","SPEYSIDE"
"ALL BRAN","ALL BRAN"
"MN","MN"
"LIBEERT","LIBEERT"
"HERBOFIX","HERBOFIX"
"CE QUAKER","CE QUAKER"
"LOISON","LOISON"
"PICANDINE","PICANDINE"
"MEO COLOMB","MEO COLOMB"
"NATURE VAL","NATURE VAL"
"D.PROVENCE","D.PROVENCE"
"POSS","POSS"
"IN","IN"
"BIOSAURUS","BIOSAURUS"
"CARRE SUISSE","CARRE SUISSE"
"PREMIER PRIX","PREMIER PRIX"
"C'EST QUI LE PATRON","C'EST QUI LE PATRON"
"TROPICAL","TROPICAL"
"MILLION","MILLION"
"ONEGUM","ONEGUM"
"VICTORIA","VICTORIA"
"BEBO","BEBO"
"WHAT A MELON","WHAT A MELON"
"TAO","TAO"
"DUPONT","DUPONT"
"PAIX DIEU","PAIX DIEU"
"FIJI","FIJI"
"DEPEND","DEPEND"
"VEGETALE","VEGETALE"
"POUR MOI","POUR MOI"
"Marque","Marque"
"BERETTA","BERETTA"
"VEDETTE","VEDETTE"
"CHARCUPAC","CHARCUPAC"
"VIN DE PAYS","VIN DE PAYS"
"EURO PACKAG","EURO PACKAG"
"ARTEMBAL SA","ARTEMBAL SA"
"BIOFOOD TOU","BIOFOOD TOU"
"UNIBAKE","UNIBAKE"
"SPHERE ESPA","SPHERE ESPA"
"SANDORGEL","SANDORGEL"
"FRIODIS SA","FRIODIS SA"
"GERBE SAVOY","GERBE SAVOY"
"FLEURY MICH","FLEURY MICH"
"SANSBOEUF","SANSBOEUF"
"CHECKPOINT","CHECKPOINT"
"CHATEAU BLA","CHATEAU BLA"
"PETIT VENDEEN","PETIT VENDEEN"
"LABEYRIE TR","LABEYRIE TR"
"CBH SARL","CBH SARL"
"LPA SAS","LPA SAS"
"CASTELLI FR","CASTELLI FR"
"SNC POITREY","SNC POITREY"
"SOCOPAT PON","SOCOPAT PON"
"SOURCE PARO","SOURCE PARO"
"COMPAGNIE M","COMPAGNIE M"
"PAPILLON FR","PAPILLON FR"
"EUROPA SWEE","EUROPA SWEE"
"FONTENEAU G","FONTENEAU G"
"EURIAL","EURIAL"
"ENTREMONT A","ENTREMONT A"
"SALLES FRER","SALLES FRER"
"GERS DISTRI","GERS DISTRI"
"PAPETERIE D","PAPETERIE D"
"ROSE TUNIS","ROSE TUNIS"
"AQUALANDE","AQUALANDE"
"ERHARD PATI","ERHARD PATI"
"GAST STE NO","GAST STE NO"
"PCB CREATIO","PCB CREATIO"
"HUHTAMAKI F","HUHTAMAKI F"
"MP HYGIENE","MP HYGIENE"
"AQUITAINE S","AQUITAINE S"
"SPHERE FRAN","SPHERE FRAN"
"CONSERVES F","CONSERVES F"
"REGALS DE B","REGALS DE B"
"IONE DE TOI","IONE DE TOI"
"JACQUET BRO","JACQUET BRO"
"FRIAL S.A","FRIAL S.A"
"ALPES FRAIS","ALPES FRAIS"
"DUCAMP","DUCAMP"
"TOTAL LUB G","TOTAL LUB G"
"CHATEAU MON","CHATEAU MON"
"AMBROSI EMM","AMBROSI EMM"
"SALMON EST","SALMON EST"
"BERNARD JEA","BERNARD JEA"
"DIADEZ FRAN","DIADEZ FRAN"
"BRINDELICES","BRINDELICES"
"GUANGDONG F","GUANGDONG F"
"KIMBERLY CL","KIMBERLY CL"
"TRIOMPH","TRIOMPH"
"SAS CERECO","SAS CERECO"
"CHARC.GOUR","CHARC.GOUR"
"JR","JR"
"PONT PIERR","PONT PIERR"
"SWIS.DELIC","SWIS.DELIC"
"CARREFOUR H","CARREFOUR H"
"ALICE&BIO","ALICE&BIO"
"ZHEJIANG MU","ZHEJIANG MU"
"TEURGOULE","TEURGOULE"
"ITALI.SAV.","ITALI.SAV."
"SAEGB","SAEGB"
"CONFIT DE P","CONFIT DE P"
"DANONE FT","DANONE FT"
"UN AIR D'IC","UN AIR D'IC"
"FLEXICO","FLEXICO"
"BJORG ET CO","BJORG ET CO"
"SCEL O FRA","SCEL O FRA"
"B.BLUE","B.BLUE"
"TABASCO","TABASCO"
"HERBAMARE","HERBAMARE"
