"301","028067","2.00","1.44","30.00","1.35","60.00","1.27","60.00","1.27","60.00","1.27"
"301","028068","2.00","1.49","15.00","1.39","30.00","1.29","30.00","1.29","30.00","1.29"
"301","028071","2.00","0.67","18.00","0.63","36.00","0.61","36.00","0.61","36.00","0.61"
"301","028164","2.00","2.69","6.00","2.63","12.00","2.55","12.00","2.55","12.00","2.55"
"301","028328","2.00","0.78","22.00","0.75","44.00","0.71","44.00","0.71","44.00","0.71"
"301","028601","2.00","1.08","15.00","0.99","30.00","0.94","30.00","0.94","30.00","0.94"
"301","028769","2.00","7.86","6.00","7.34","12.00","7.13","12.00","7.13","12.00","7.13"
"301","028771","2.00","7.64","6.00","7.13","12.00","6.93","12.00","6.93","12.00","6.93"
"301","029117","12.00","3.50","24.00","3.37","36.00","3.25","36.00","3.25","36.00","3.25"
"301","029122","1.00","12.54","3.00","12.10","6.00","11.65","6.00","11.65","6.00","11.65"
"301","029297","1.00","4.36","5.00","4.19","10.00","4.02","10.00","4.02","10.00","4.02"
"301","029298","1.00","4.54","5.00","4.36","10.00","4.19","10.00","4.19","10.00","4.19"
"301","029299","1.00","4.54","5.00","4.36","10.00","4.19","10.00","4.19","10.00","4.19"
"301","030024","2.00","2.94","12.00","2.70","24.00","2.48","24.00","2.48","24.00","2.48"
"301","030045","2.00","4.89","6.00","4.71","12.00","4.54","12.00","4.54","12.00","4.54"
"301","030151","4.00","6.75","8.00","6.50","12.00","6.30","12.00","6.30","12.00","6.30"
"301","030518","2.00","3.19","12.00","3.07","24.00","2.95","24.00","2.95","24.00","2.95"
"301","030519","2.00","7.37","12.00","7.10","24.00","6.83","24.00","6.83","24.00","6.83"
"301","030561","2.00","2.14","10.00","1.82","20.00","1.76","20.00","1.76","20.00","1.76"
