"","301","SFG","015824","4","8.94","8.94","","","3451790967986"
"","301","SFG","015824","5","8.39","8.39","","","3451790967986"
"","301","SFG","016006","1","3.35","3.35","","","3259425507015"
"","301","SFG","016006","2","3.35","3.35","","","3259425507015"
"","301","SFG","016006","4","3.35","3.35","","","3259425507015"
"","301","SFG","016006","5","2.98","2.98","","","3259425507015"
"","301","SFG","016899","1","1.74","1.74","","","3560070179190"
"","301","SFG","016899","2","1.74","1.74","","","3560070179190"
"","301","SFG","016899","3","1.55","1.55","","","3560070179190"
"","301","SFG","016899","5","1.41","1.41","","","3560070179190"
"","301","SFG","016926","1","5.18","5.18","","","3335200006949"
"","301","SFG","016926","2","5.18","5.18","","","3335200006949"
"","301","SFG","016926","3","4.86","4.86","","","3335200006949"
"","301","SFG","016926","5","4.66","4.66","","","3335200006949"
"","301","SFG","016997","1","10.33","10.33","","","3245390247971"
"","301","SFG","016997","2","10.33","10.33","","","3245390247971"
"","301","SFG","016997","3","9.68","9.68","","","3245390247971"
"","301","SFG","016997","5","9.28","9.28","","","3245390247971"
"","301","SFG","017076","1","7.99","7.99","","","7896094906457"
"","301","SFG","017076","2","7.99","7.99","","","7896094906457"
"","301","SFG","017076","3","7.99","7.99","","","7896094906457"
"","301","SFG","017076","5","7.89","7.89","","","7896094906457"
"","301","SFG","017077","1","3.50","3.50","","","7896094906464"
"","301","SFG","017077","2","3.50","3.50","","","7896094906464"
"","301","SFG","017077","3","3.50","3.50","","","7896094906464"
"","301","SFG","017077","5","3.40","3.40","","","7896094906464"
"","301","SFG","017079","1","3.15","3.15","","","7896094906471"
"","301","SFG","017079","2","3.15","3.15","","","7896094906471"
"","301","SFG","017079","3","3.15","3.15","","","7896094906471"
"","301","SFG","017079","5","3.15","3.15","","","7896094906471"
"","301","SFG","017081","1","3.15","3.15","","","7896094906495"
"","301","SFG","017081","2","3.15","3.15","","","7896094906495"
"","301","SFG","017081","3","3.15","3.15","","","7896094906495"
"","301","SFG","017081","5","3.15","3.15","","","7896094906495"
"","301","SFG","017083","1","3.15","3.15","","","7896094906518"
"","301","SFG","017083","2","3.15","3.15","","","7896094906518"
"","301","SFG","017083","3","3.15","3.15","","","7896094906518"
"","301","SFG","017083","5","3.15","3.15","","","7896094906518"
"","301","SFG","017085","1","3.15","3.15","","","7896094906532"
"","301","SFG","017085","2","3.15","3.15","","","7896094906532"
"","301","SFG","017085","3","3.15","3.15","","","7896094906532"
"","301","SFG","017085","5","3.15","3.15","","","7896094906532"
"","301","SFG","017087","1","4.15","4.15","","","7896094905351"
"","301","SFG","017087","2","4.15","4.15","","","7896094905351"
"","301","SFG","017087","3","4.15","4.15","","","7896094905351"
"","301","SFG","017087","5","4.15","4.15","","","7896094905351"
"","301","SFG","017089","1","4.15","4.15","","","7896094906570"
"","301","SFG","017089","2","4.15","4.15","","","7896094906570"
"","301","SFG","017089","3","4.15","4.15","","","7896094906570"
"","301","SFG","017089","5","4.15","4.15","","","7896094906570"
"","301","SFG","017186","1","4.42","4.42","","","3245390181947"
"","301","SFG","017186","2","4.42","4.42","","","3245390181947"
"","301","SFG","017186","4","4.47","4.47","","","3245390181947"
"","301","SFG","017186","5","3.59","3.59","","","3245390181947"
"","301","SFG","017195","1","14.59","14.59","","","7896094907201"
"","301","SFG","017195","2","14.59","14.59","","","7896094907201"
"","301","SFG","017195","3","14.59","14.59","","","7896094907201"
"","301","SFG","017195","5","13.98","13.98","","","7896094907201"
"","301","SFG","017225","1","3.15","3.15","","","7896094905412"
"","301","SFG","017225","2","3.15","3.15","","","7896094905412"
"","301","SFG","017225","3","3.15","3.15","","","7896094905412"
"","301","SFG","017225","5","3.15","3.15","","","7896094905412"
"","301","SFG","017226","1","3.15","3.15","","","7896094905450"
