Gencod (EAN);IFLS;Désignation;Regle;Code. Fourn.;Fournisseur
3502490020591;S45802;1KG RAISINS GOLDEN STD ST          ;Cde 30 col grp;00008072;MAITRE PRU
3068230010135;S37667;200G RAISIN GOLDEN SUN POT         ;;00006771;COLOR     
3245390206374;S89612;250G RAISIN GOLDEN DEST.SAVEUR     ;Cde 30 col grop;00022679;DACO FRANC
3502490001583;121566;250G RAISIN GOLDEN MOELLEUX MP     ;Cde 30 col grp;00008072;MAITRE PRU
3068235504677;S77172;500G RAISIN GOLDEN                 ;Cde 30 col grop;00006771;COLOR     
3502490013012;S89872;500G RAISIN GOLDEN DOMINO **       ;Cde 30 col grp;00008072;MAITRE PRU
3502490076598;S45789;1KG DES DE FIGUES 6 MM             ;Cde 30 col grp;00008072;MAITRE PRU
3502490096022;S22196;1KG FIGUE SECHE GENUINE            ;Cde 30 col grp;00008072;MAITRE PRU
3502490065905;S71520;250G FIGUE BAGLAMA                 ;Cde 30 col grp;00008072;MAITRE PRU
3270190022671;S89840;500G FIGUE DE MONTAGNE CRF         ;Cde 30 col grop;00022679;DACO FRANC
3180840005858;S01132;500G FIGUE LAYERS BQ **            ;Cde 30 col grp;00008072;MAITRE PRU
3245390207272;601388;500G FIGUE PROTOBEN D.SAVEUR       ;Cde 30 col grop;00022679;DACO FRANC
3180840005865;S71521;500G FIGUE SECHE LERIDA STD        ;Cde 30 col grp;00008072;MAITRE PRU
3068238504353;S77178;500G FIGUES LAYERS                 ;Cde 30 col grop;00006771;COLOR     
3502490009282;S45785;1KG FIGUE MOELLEUSE NAUTRE BR      ;Cde 30 col grp;00008072;MAITRE PRU
3245414088184;T78615;250G FIGUE MOELLEUSE CRF BIO       ;Cde 30 col grp;00008072;MAITRE PRU
3502490001569;486880;250G FIGUE MOELLEUSE MP            ;Cde 30 col grp;00008072;MAITRE PRU
3502490139415;S45811;ST 40G FIGUE MOELLEUSE NAUTRE DEPED;Cde 30 col grp;00008072;MAITRE PRU
3068231010202;729450;1KG DATTE DEGLET NOUR COFFRET      ;Cde 30 col grop;00006771;COLOR     
3502490012527;S45784;1KG DATTE DN DENOYAUTE MOELLEUSE BR;Cde 30 col grp;00008072;MAITRE PRU
3433791013008;712669;1KG PATE DE DATTE                  ;Cde 30 col grop;00006771;COLOR     
3502490077199;S94492;1KG PATE DE DATTE DEGLET NOUR BQ   ;Cde 30 col grp;00008072;MAITRE PRU
3502490192014;S72305;227G DATTE DEGLET NOUR PT PRIX     ;Cde 30 col grp;00008072;MAITRE PRU
3502490179411;698430;227G DATTE DN ALG.DOMINO           ;Cde 30 col grp;00008072;MAITRE PRU
3560071051334;592108;250G DATTE DENOY.MOELL.CRF BIO     ;;00088642;LOGIDIS FR
3270190026655;S89845;250G DATTE DENOYAUTE CRF           ;Cde 30 col grp;00008072;MAITRE PRU
3180840005445;S04045;250G DATTE NOUR RAVIER **          ;Cde 30 col grp;00008072;MAITRE PRU
3245390582904;581994;250G DATTES COFFRET DEST.SAVEU     ;Cde 30 col grop;00006771;COLOR     
3068230013259;S77187;250G DOUCHOU CARAMEL BEURRE SALE CU;Cde 30 col grop;00006771;COLOR     
3068230013266;S77188;250G DOUCHOU COCO CUP              ;Cde 30 col grop;00006771;COLOR     
3068230006732;S77186;250G DOUCHOU CUP SUN               ;Cde 30 col grop;00006771;COLOR     
3068230007555;702690;350G DATTE 100% NATURE SUN         ;Cde 30 col grop;00006771;COLOR     
3502490008339;S71518;500G DATTE BRANCHEE                ;Cde 30 col grp;00008072;MAITRE PRU
3245414087965;S89834;500G DATTE NOUR CARF               ;Cde 30 col grp;00008072;MAITRE PRU
3180840005520;S89835;500G DATTE NOUR RAVIER **          ;Cde 30 col grp;00008072;MAITRE PRU
3068233500404;474033;500G DATTE RAVIER DEGLET NOUR      ;Cde 30 col grop;00006771;COLOR     
3068230004042;461975;800G DOUCHOU SAC                   ;Cde 30 col grop;00006771;COLOR     
3068230007562;461919;DATTE NAT BRANCH ALGERIE 1KG       ;Cde 30 col grop;00006771;COLOR     
3502490127184;S45812;ST 40G DATTE DN DENOYAUTE MOELLEUSE;Cde 30 col grp;00008072;MAITRE PRU
3245411640798;S89861;3X50G ABRICOT MOELLEUX CRF         ;Cde 30 col grp;00008072;MAITRE PRU
3245411640835;715918;3X50G PRUNEAUX CRF                 ;Cde 30 col grp;00008072;MAITRE PRU
3502490127245;S45813;ST 40G MELANGE 3 FRUIT SEC         ;Cde 30 col grp;00008072;MAITRE PRU
3502490151493;S45815;ST 40G PEPITE FRAMB/RAISIN/NOIX CAJ;Cde 30 col grp;00008072;MAITRE PRU
3502490151486;S45823;ST 40G PEPITE PECHE/AMANDE GRILLE  ;Cde 30 col grp;00008072;MAITRE PRU
3502490118533;S43451;125G BANANE CHIPS BIPACK           ;Cde 30 col grp;00008072;MAITRE PRU
3270720210622;585544;125G PRALIN BTS                    ;Cde 30 col grop;00022679;DACO FRANC
3560070477074;805105;150G MELANG.NOIX/FRUIT RGE CRF     ;;00088642;LOGIDIS FR
3560070477104;805114;150G MELANG.NX/FRUIT JAUNE CRF     ;;00088642;LOGIDIS FR
3560070477135;805087;150G MELANGE NX/DOUCEUR CHOCO      ;;00088642;LOGIDIS FR
3502490118441;S43450;200G ANANAS MCX  BIPACK            ;Cde 30 col grp;00008072;MAITRE PRU
3270720261006;S46444;200G BANANES CHIPS SQ              ;Cde 30 col grop;00022679;DACO FRANC
3270720000292;606900;200G CRANBERRIES SECHE.BTS         ;Cde 30 col grop;00022679;DACO FRANC
3560070705832;S67525;200G MELANGES GRAINES BIO CRF      ;Cde 30 col grp;00008072;MAITRE PRU
3502490118472;T00879;200G PAPAYE MCX BIPACK             ;Cde 30 col grp;00008072;MAITRE PRU
3068239252475;S77183;250G ANANAS CUBES CROQANDISE       ;Cde 30 col grop;00006771;COLOR     
3068239251577;S77182;250G ANANAS/PAPAYES CUBES CROQANDIS;Cde 30 col grop;00006771;COLOR     
3270720000087;T51190;250G BANANE SECHEE DACO            ;Cde 30 col grop;00022679;DACO FRANC
3245390206251;975775;250G MELANGE EXOTIQUE 5FRTS DS     ;Cde 30 col grp;00008072;MAITRE PRU
3068239255278;S77185;250G PAPAYE CUBE CROQANDISES       ;Cde 30 col grop;00006771;COLOR     
3502490098736;S43452;2X100G GINGEMBRE MCX BIPACK        ;Cde 30 col grp;00008072;MAITRE PRU
3502490100194;T53276;43G CHIPS CROQ POMMES BOX  PROMO   ;Cde 30 col grp;00008072;MAITRE PRU
3502490100194;910392;43G CHIPS CROQ POMMES M.PRUNILLE   ;Cde 30 col grp;00008072;MAITRE PRU
3264030683498;S88498;450G TAMARIN SUCRE X20 CAT1        ;;00090341;MAXI SEC  
3502490019335;S71533;500G NOIX DE COCO RAPEE            ;Cde 30 col grp;00008072;MAITRE PRU
3502490201662;S94494;500G NOIX DE COCO RAPEE            ;Cde 30 col grp;00008072;MAITRE PRU
3264030230760;S23076;LONGAN X3KG CAT1                   ;;00090341;MAXI SEC  
3502490165421;S45814;ST 40G MULTIFRUIT                  ;Cde 30 col grp;00008072;MAITRE PRU
3700254501083;S80048;80G ANANAS DESHYDRATEE             ;;00077269;ASILEA    
3700254501090;S80049;80G FRECINETTE DÉSYDRATEE          ;;00077269;ASILEA    
3700254501113;S80051;80G GINGEMBRE DESHYDRATE           ;;00077269;ASILEA    
3700254501052;S80043;80G MANGUES  DESHYDRATEES          ;;00077269;ASILEA    
3700254501069;S80044;80G MELON DÉSHYDRATE               ;;00077269;ASILEA    
3700254501076;S80047;80G PAPAYES DÉSHYDRATEE            ;;00077269;ASILEA    
3270720005174;745970;125G BAIE DE GOJI SQ               ;Cde 30 col grop;00022679;DACO FRANC
3270720000360;S46453;125G FIGUE ET NOIX BTS             ;Cde 30 col grop;00022679;DACO FRANC
3270727701291;908043;125G GRAINE DE PAVOT BLEU BTS      ;Cde 30 col grop;00022679;DACO FRANC
3270727701277;S42353;125G GRAINE DE SESAME BTS          ;Cde 30 col grop;00022679;DACO FRANC
3270720002562;095374;125G MELANGE FRUIT ROUGE           ;Cde 30 col grop;00022679;DACO FRANC
3270720005167;S42346;125G MURES BLANCHES SQ             ;Cde 30 col grop;00022679;DACO FRANC
3270720005150;S42348;125G MYRTILLE SQ                   ;Cde 30 col grop;00022679;DACO FRANC
3270727701260;S46442;150G GRAINE TOURNESOL GRIL/SAL SQ  ;Cde 30 col grop;00022679;DACO FRANC
3270720001565;340978;200G FORMULE ACTIV CRIMSON SQ      ;Cde 30 col grop;00022679;DACO FRANC
3270720001596;S88781;200G FORMULE BOOST SOJA SQ         ;Cde 30 col grop;00022679;DACO FRANC
3270720090095;S46452;200G FORMULE DETENTE POMME SQ      ;Cde 30 col grop;00022679;DACO FRANC
3270720090064;S46449;200G FORMULE ECLAT GOJI SQ         ;Cde 30 col grop;00022679;DACO FRANC
3270720090088;S46447;200G FORMULE EQUILIBRE PRUNEAUX SQ ;Cde 30 col grop;00022679;DACO FRANC
3270720001541;555940;200G FORMULE PEPS PHYSALIS SQ      ;Cde 30 col grop;00022679;DACO FRANC
3270720001558;555966;200G FORMULE TONUS MURE            ;Cde 30 col grop;00022679;DACO FRANC
3270720090057;S46446;200G FORMULE ZEN ABRICOT SQ        ;Cde 30 col grop;00022679;DACO FRANC
3270727702250;S46441;200G GRAINE DE COURGE G/S SQ       ;Cde 30 col grop;00022679;DACO FRANC
3502490025145;864766;250G BOCAL MELANGE JAPONAIS        ;Cde 30 col grp;00008072;MAITRE PRU
3270727700232;S46445;250G MAIS G/S SQ                   ;Cde 30 col grop;00022679;DACO FRANC
3270720001800;340911;300G DELICE RHUBARBE DACO          ;Cde 30 col grop;00022679;DACO FRANC
3270720005600;S42352;350G CRANBERRIE MIX ST             ;Cde 30 col grop;00022679;DACO FRANC
3270726141234;S89605;400G MELANGE RAISIN 4 FRUITS DACO  ;Cde 30 col grop;00022679;DACO FRANC
3000018041214;567828;500G OIGNON ROUGE TUBE KIT         ;;00091601;AGRI CONDI
3502490001705;S89860;250G MELANGE RAISIN MOELLEUX MP    ;Cde 30 col grp;00008072;MAITRE PRU
3180840004813;789389;ST 500G PRUNORANGE QUATROSEAL      ;Cde 30 col grp;00008072;MAITRE PRU
3245390206404;S89613;125G AMANDE DECORTIQUEE D.SAVEUR   ;Cde 30 col grop;00022679;DACO FRANC
3560071034573;S60709;150G AMANDES DECO CRF              ;Cde 30 col grop;00022679;DACO FRANC
3560071051181;569675;200G AMANDE DECORT. CRF BIO        ;Cde 30 col grp;00008072;MAITRE PRU
3502490099177;T54472;250G AMANDE DECO GRILLE SANS SEL   ;Cde 30 col grp;00008072;MAITRE PRU
3068230000563;S77171;500G AMANDE DECORTIQUEE SACHET     ;Cde 30 col grop;00006771;COLOR     
3245390206190;S89614;125G AMANDE EFFILEE D.SAVEUR       ;Cde 30 col grop;00022679;DACO FRANC
3245390206282;S89615;125G AMANDE POUDRE D.SAVEUR        ;Cde 30 col grop;00022679;DACO FRANC
3068239122198;462659;125G AMANDES EFFILEE BTH SUN       ;;00006771;COLOR     
3560071034634;S60710;150G AMANDE POUDRE CRF             ;Cde 30 col grop;00022679;DACO FRANC
3560071051211;592202;175G AMANDE POUDRE CRF BIO ST      ;Cde 30 col grp;00008072;MAITRE PRU
3502490009640;S45795;1KG AMANDE POUDRE ST               ;Cde 30 col grp;00008072;MAITRE PRU
3502490009671;S45792;1KG AMANDES EFFILEES ST            ;Cde 30 col grp;00008072;MAITRE PRU
3502490014774;S45793;1KG AMANDES EMONDEES ST            ;Cde 30 col grp;00008072;MAITRE PRU
3502490012992;S45794;1KG AMANDES HACHEES ST             ;Cde 30 col grp;00008072;MAITRE PRU
3502490191956;S72303;400G AMANDE POUDRE NATURELLE PTIT P;Cde 30 col grp;00008072;MAITRE PRU
3502490019373;S71523;500G AMANDE EFFILEE DOMIO          ;Cde 30 col grp;00008072;MAITRE PRU
3502490130719;S71526;500G AMANDE EMONDEE DOMINO         ;Cde 30 col grp;00008072;MAITRE PRU
3068235502390;S37669;500G AMANDE POUDRE 500G SUN        ;Cde 30 col grop;00006771;COLOR     
3270720400047;586453;BTS 125G AMANDE EMONDEE USA        ;Cde 30 col grop;00022679;DACO FRANC
3502490009237;S85761;250G PATE AMANDE BLANCHE MP        ;Cde 30 col grp;00008072;MAITRE PRU
3502490009244;S85759;250G PATE AMANDE ROSE MP           ;Cde 30 col grp;00008072;MAITRE PRU
3502490009664;S85762;250G PATE AMANDE TRICOLORE MP      ;Cde 30 col grp;00008072;MAITRE PRU
3502490009251;S85763;250G PATE AMANDE VERTE MP          ;Cde 30 col grp;00008072;MAITRE PRU
3270190026631;S67523;125G NOISETTE DECORTIQUE CRF       ;Cde 30 col grp;00008072;MAITRE PRU
3245390154477;S89879;125G NOISETTE DECORTIQUE RDF       ;Cde 30 col grp;00008072;MAITRE PRU
3068230010111;S37670;180G NOISETTE DECO SUN POT         ;Cde 30 col grop;00006771;COLOR     
3502490020553;S45796;1KG NOISETTE DEORTIQUE             ;Cde 30 col grp;00008072;MAITRE PRU
3560071051303;592160;200G NOISETTE DECORTIQ.CRF BIO     ;;00088642;LOGIDIS FR
3502490192113;S72307;400G NOISETTES DECORTIQUEES PT PRIX;Cde 30 col grp;00008072;MAITRE PRU
3502490019328;S71531;500G NOISETTES DECORTIQUEES DOMINO ;Cde 30 col grp;00008072;MAITRE PRU
3502490192083;S72308;500G NOISETTES DECORTIQUEES PT PRIX;Cde 30 col grp;00008072;MAITRE PRU
3560071051242;592171;200G NOIX CAJOU CRUE CRF BIO       ;;00088642;LOGIDIS FR
3502490099153;T54471;200G NOIX CAJOU S/SEL MP           ;Cde 30 col grp;00008072;MAITRE PRU
3270720400948;T14365;400G NOIX CAJOU SALE DACO          ;Cde 30 col grop;00022679;DACO FRANC
3503810000491;796619;NOIX GREN. 30/32 BIO ALP. 500G     ;;00088642;LOGIDIS FR
3502490192038;553349;1KG ARACHIDE COQUE GRILLEE PPX     ;Cde 30 col grp;00008072;MAITRE PRU
3502490003976;789391;500G ARACHIDE COQUE DOMINO**       ;Cde 30 col grp;00008072;MAITRE PRU
3560070697380;S60712;500G ARACHIDES COQUES DS           ;Cde 30 col grop;00022679;DACO FRANC
3560070697359;341973;500G ST ARACHIDES COQUES CRF       ;Cde 30 col grop;00022679;DACO FRANC
3270722253153;585556;125G NOIX D AMAZONIE BTS           ;Cde 30 col grop;00022679;DACO FRANC
3301220500309;S93738;500G NOIX AOC CAL30 X20 CAT1       ;;00035505;BOY       
3245390154378;561115;500G NOIX SECHE GRENOBLE 30+ CAT1  ;Cde 800 UC mini;00011666;COOPENOIX 
3264036588308;S65883;NOIX SECHE SACHET 1KG CAL26/28 CAT1;;00011666;COOPENOIX 
3560070689330;S54628;NOIX SECHE SACHET 1KG CAL30+ CAT1  ;;00035505;BOY       
3502490110155;S45800;1KG PISTACHE EMONDEE ST            ;Cde 30 col grp;00008072;MAITRE PRU
3068235012875;S80446;1KG ARACHIDE SUCREE SUN            ;Cde 30 col grop;00006771;COLOR     
3068230004219;S89502;500G ARACHIDE SUCREE SUN           ;Cde 30 col grop;00006771;COLOR     
3264033696402;S36964;ARACHIDE COQUE VRAC 5KG CAT2       ;;00096715;BRUT DE CO
3270720812505;524930;BTS 125G NOIX PECAN DECORT.USA     ;Cde 30 col grop;00022679;DACO FRANC
3264033696501;S36965;PISTACHE COQUE VRAC 5KG CAT2       ;;00096715;BRUT DE CO
3502490116744;S45750;180G MELANGE GRAINE SANS SEL       ;Cde 30 col grp;00008072;MAITRE PRU
3502490116850;S45749;200G MELANGE VITAMINE              ;Cde 30 col grp;00008072;MAITRE PRU
3270190023432;S89871;250G MELANGE EXOTIQUE SQ           ;Cde 30 col grp;00008072;MAITRE PRU
3270720050402;S89608;500G MELANGE EXOTIQUE 6 FRUITS DACO;Cde 30 col grop;00022679;DACO FRANC
3560070320943;817020;100G POP CORN CARAMEL CRF          ;Cde 1 PAL mini;00017272;SPHERE    
3502490019410;S72463;100G POP CORN SALE MP              ;Cde 30 col grp;00008072;MAITRE PRU
3502490014514;S72209;400G POP CORN SUCRE MP BOX         ;Cde 30 col grp;00008072;MAITRE PRU
3760018853698;T91928;150G POPCORN KETCHUP SEAU 3L       ;Cde 1 PAL mini;00017272;SPHERE    
3760018853650;T91930;150G POPCORN OIGNON/FROMAGE SEAU 3L;Cde 1 PAL mini;00017272;SPHERE    
3760018853643;T91929;150G POPCORN SALSA SEAU 3L         ;Cde 1 PAL mini;00017272;SPHERE    
3502490020515;S45804;250G MAIS A ÉCLATER                ;Cde 30 col grp;00008072;MAITRE PRU
3760018850581;S79620;350G POPCORN CARAMEL SEAU 3L       ;Cde 1 PAL mini;00017272;SPHERE    
3760018852394;S99463;400G POPCORN CHOCOLAT SEAU 3L      ;Cde 1 PAL mini;00017272;SPHERE    
3760018852400;S99464;400G POPCORN FRAISE SEAU 3L        ;Cde 1 PAL mini;00017272;SPHERE    
3068230010159;S37668;125G CERNEAUX DE NOIX SUN POT      ;Cde 30 col grop;00006771;COLOR     
3560070689361;342025;125G CERNEAUX NOIX DAUPH.RDF       ;Cde 30 col grp;00008072;MAITRE PRU
3245390154347;561112;125G CERNEAUX NOIX RDF CAT1        ;Cde 800 UC mini;00011666;COOPENOIX 
3560070705863;S67524;200G CERNEAU DE NOIX BIO           ;Cde 30 col grp;00008072;MAITRE PRU
3502490019496;S71529;250G CERNEAUX DE NOIX SCHT DOMINO  ;Cde 30 col grp;00008072;MAITRE PRU
3068230009962;240184;350G ABRICOTS 100% NATURE SUN      ;Cde 30 col grop;00006771;COLOR     
3502490064526;S71530;500G CERNEAUX DE NOIX SCHT DOMINO  ;Cde 30 col grp;00008072;MAITRE PRU
3264039609604;S96096;ABRICOT SEC KEO 200G X12  CAT1     ;;00091601;AGRI CONDI
3264039610402;S96104;AMANDES KEO 180G X12 CAT1          ;;00091601;AGRI CONDI
3264039613601;S96136;ARACHIDES KEO 350G X12 CAT1        ;;00091601;AGRI CONDI
3264039610105;S96101;CERNEAUX DE NOIX KEO 140G X12 CAT1 ;;00091601;AGRI CONDI
3264039609802;S96098;CRANBERRIES KEO 100G X12  CAT1     ;;00091601;AGRI CONDI
3264039611409;S96114;MEXICAN APERO MIX KEO 160G X12 CAT1;;00091601;AGRI CONDI
3264039611201;S96112;MIX ATACAMA KEO 160G X12 CAT1      ;;00091601;AGRI CONDI
3264039613205;S96132;MIX DE COQUES SANS SEL KEO 130G X12;;00091601;AGRI CONDI
3264039610907;S96109;MIX HIMALAYA KEO 160G X12 CAT1     ;;00091601;AGRI CONDI
3264039613403;S96134;NOIX DE CAJOU SANS SEL KEO 160G X12;;00091601;AGRI CONDI
3264039610006;S96100;PIGNON DE PIN KEO 80G X12 CAT1     ;;00091601;AGRI CONDI
3264039611300;S96113;PISTACHE GRILLE SALEE KEO 160G X12 ;;00091601;AGRI CONDI
3264039613700;S96137;RAISIN SEC GOLDEN KEO 200G X12 CAT1;;00091601;AGRI CONDI
3270720002234;341014;100G PISTACHE EMONDEE BTS          ;Cde 30 col grop;00022679;DACO FRANC
3270727701284;908047;125G GRAINE DE LIN BTS             ;Cde 30 col grop;00022679;DACO FRANC
3270720000308;056693;125G MELANGE SALADE CROQUANTE DACO ;Cde 30 col grop;00022679;DACO FRANC
3270720000315;973558;125G MELANGE SALADE ENSOLEILLE DACO;Cde 30 col grop;00022679;DACO FRANC
3245390206312;S89616;125G NOIX COCO RAPEE DEST.SAVEUR   ;Cde 30 col grop;00022679;DACO FRANC
3245390206343;S89617;125G PIGNON DE PIN DES.SAVEUR      ;Cde 30 col grop;00022679;DACO FRANC
3560071051273;592167;150G MIX GRAINES CRF BIO SCHT      ;;00088642;LOGIDIS FR
3502490009633;S45797;1KG NOIX DE COCO RAPEE ST          ;Cde 30 col grp;00008072;MAITRE PRU
3502490020577;S45798;1KG PIGNON DE PIN ST               ;Cde 30 col grp;00008072;MAITRE PRU
3245390154316;S89876;250G GRAINE TOURNESOL DEST.SAVEUR  ;Cde 30 col grp;00008072;MAITRE PRU
3270720080102;240093;250G MELANGE GRAINES ET FRUIT      ;Cde 30 col grop;00022679;DACO FRANC
3502490020645;S71534;250G PIGNON DE PIN DOMINO          ;Cde 30 col grp;00008072;MAITRE PRU
3270720001817;223517;300G MELI MELO CERISE              ;Cde 30 col grop;00022679;DACO FRANC
3502490076703;S71535;500G GRAINE DE TOURNESOL           ;Cde 30 col grp;00008072;MAITRE PRU
3521230000211;S20397;CERFEUIL POT 35GR X12              ;;00091601;AGRI CONDI
3521230000334;S18846;GINGEMBRE PULPE POT 50G X12 CAT2   ;;00091601;AGRI CONDI
3068230011880;S45744;110G ABRICOT MOELLEUX SUN CUP      ;Cde 30 col grop;00006771;COLOR     
3068230011910;S45745;110G FIGUES MOELLEUSE SUN CUP      ;Cde 30 col grop;00006771;COLOR     
3068230007548;702675;350G FIGUES 100% NATURE SUN        ;Cde 30 col grop;00006771;COLOR     
3068231502073;511164;500G ABRICOT SUNBOX                ;Cde 30 col grop;00006771;COLOR     
3068238504254;T43655;500G FIGUES LERIDA                 ;Cde 30 col grop;00006771;COLOR     
3068235504714;T43654;500G MELANGE TROPICAL CROQUANDISE  ;Cde 30 col grop;00006771;COLOR     
3068239299906;T92999;59KG SUNBOX AZIZA N°2              ;Cde 30 col grop;00006771;COLOR     
3502490172092;S21107;735G CORBEILLE BIG SALTY           ;;00008072;MAITRE PRU
3068230014867;S82989;150G NRB BOULES COCO               ;;00006771;COLOR     
3068230014881;S82998;200G NRP PATE DE FRUIT             ;;00006771;COLOR     
3068230010975;S21095;250G NBR CLEMENTINES CONFITES      ;;00006771;COLOR     
3270720009530;S83052;500G CORBEILLE EXPERIENCE FRUITE   ;;00022679;DACO FRANC
3270720010369;S83062;700G CROBEILLE ETINCELLE           ;;00022679;DACO FRANC
3502490030989;S01096;12,5KG RAISIN SULTANINE VRAC       ;Cde 30 col grp;00008072;MAITRE PRU
3289530982933;S98293;2,5KG ABRICOT MOELLEUX 100/120 X2  ;;00005560;JH        
3289530783233;S78323;2,5KG FIGUE MOELLEUSE N3  X2       ;;00005560;JH        
3289530982926;S98292;2,5KG PRUNEAUX AGEN DENOY.33/44 X2 ;;00005560;JH        
3264039905003;S99050;ABRICOT MOELLEUX JUMBO VRAC 5KG C1 ;;00005560;JH        
3264030389451;S38945;ABRICOT SEC X5K JUMBO              ;;00005560;JH        
3264030090500;S09050;DATTE BRANCHE 5KG CAT1             ;;00091870;MEHADRIN  
7290002766223;S77792;DATTE MEDJOUL BQ1KG X8 MEDIUM CAT1 ;;00091870;MEHADRIN  
3264030640644;S64064;DATTE MEDJOUL X5KG CAT1            ;;00091870;MEHADRIN  
3264033873605;S38736;DATTE MEDJOUL X5KG MEDIUM CAT1     ;;00091870;MEHADRIN  
3264032527608;T25276;FIGUE BAGLAMA SÉCHÉE LITÉE X5KG C1 ;;00005560;JH        
3276550253075;712181;KG ABRICOT MOELLEUX BERGERIE       ;;00005560;JH        
3264030393694;S39369;PRUNEAU MOEL JUMBO 28/33 X5KG CAT1 ;;00005560;JH        
3264030389468;S38946;PRUNEAU SEC JUMBO 28/33 X12.5KG C1 ;;00005560;JH        
3502490019991;S98750;100G PRUNEAUX SIROP X110           ;Cde 30 col grp;00008072;MAITRE PRU
3227298030244;S41864;2K5 BETTERAVES CUBES ST RESTAURATIO;Cde 378 kg grp;00099749;LUNOR     
3227298400269;S41881;2KG BETTERAVE CUBE BIO ALU ST      ;Cde 378 kg grp;00099749;LUNOR     
3281440000714;S59768;3X500G BETTERAVE ENTIERE CAT1      ;Cde 1PAL mixée;00032721;ALLAIRE   
3270190010395;236912;500G BETTERAVE ENTIERE BIO SV CRF  ;Cde 1PAL mixée;00032721;ALLAIRE   
3281440000370;S82671;500G BETTERAVE ENTIERE SV +25% GRAT;Cde 1PAL mixée;00032721;ALLAIRE   
3255831010507;S65604;500G BETTERAVE ENTIERE SV CAT1     ;Cde 378 kg grp;00099749;LUNOR     
3281440000172;S65541;500G BETTERAVE ENTIERE SV CAT2     ;Cde 1PAL mixée;00032721;ALLAIRE   
3281440000288;S77816;500G BETTERAVE ENTIERE SV LABEL ROU;Cde 1PAL mixée;00032721;ALLAIRE   
3281440000240;S87919;BETTERAVE ROUGE SV 2X500GR  CAT1   ;Cde 1PAL mixée;00032721;ALLAIRE   
3281440000028;373539;BIO BETTERAVE CUITE 500G CAT2      ;Cde 1PAL mixée;00032721;ALLAIRE   
3227291211909;S67507;BIO BETTERAVE CUITE 500G CAT2      ;;00099749;LUNOR     
